tableId,bookId,title,pdfPage,printedPage,dice,entryCount,referenceId,canonicalIds,aliasToGroupedReference,referenceAvailable,roll,reroll,rollScope,view,sourceDisclosure,manualReadingChoice,selectRowToResult,manualDieInput,tableTitleSearchRank,tableTitleSearchTop,tableViewCopies,sourceStatus,nonRollableReason,hiddenPlayableRowCount,hiddenPlayableKeys,selectorOmissionCount,selectorKeys,inlineFollowupRows,topLevelDescriptionNotInsideTable,relatedNeedIds,assessment
reclvse.class.defiler.powers,reclvse,Defiler — Archetype Skills,20,20,d6,6,oracle:reclvse.class.defiler.powers,"[""reclvse.class.defiler.powers""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.class.defiler.powers,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-class-defiler"", ""reclvse-reclvse-class-defiler-powers""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.class.venom.specialty,reclvse,Venom — Method of Murder,22,22,d6,6,oracle:reclvse.class.venom.specialty,"[""reclvse.class.venom.specialty""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.class.venom.specialty,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-class-venom"", ""reclvse-reclvse-class-venom-specialty""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.class.venom.starting,reclvse,Venom — Starting Kill,22,22,d6,6,oracle:reclvse.class.venom.starting,"[""reclvse.class.venom.starting""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.class.venom.starting,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-class-venom"", ""reclvse-reclvse-class-venom-starting""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.class.venom.powers,reclvse,Venom — Archetype Skills,22,22,d6,6,oracle:reclvse.class.venom.powers,"[""reclvse.class.venom.powers""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.class.venom.powers,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-class-venom"", ""reclvse-reclvse-class-venom-powers""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.class.brute.specialty,reclvse,Brute — Path of Pain,24,24,d6,6,oracle:reclvse.class.brute.specialty,"[""reclvse.class.brute.specialty""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.class.brute.specialty,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-class-brute"", ""reclvse-reclvse-class-brute-specialty""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.class.brute.starting,reclvse,Brute — Starting Rite,24,24,d6,6,oracle:reclvse.class.brute.starting,"[""reclvse.class.brute.starting""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.class.brute.starting,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-class-brute"", ""reclvse-reclvse-class-brute-starting""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.class.brute.powers,reclvse,Brute — Archetype Skills,24,24,d6,6,oracle:reclvse.class.brute.powers,"[""reclvse.class.brute.powers""]",False,True,False,False,single table,True,True,True,False,False,1,oracle:reclvse.class.brute.powers,1,VERIFIED,One of three separate printed class charts. Selects this class option only; character creation statistics and other chart rolls are separate. The printed chart title is Archetype Skills; the retained inventory ID suffix powers is only a stable identifier. The source says “Choose one or roll” and gives six entries; d6 follows the 1–6 index. No explicit D6 token is printed on this particular chart. 자동 굴림은 제공하지 않고 원문 선택지로 보존합니다.,0,[],0,[],0,False,"[""reclvse-class-brute"", ""reclvse-reclvse-class-brute-powers""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit. Automatic roll is deliberately blocked; see nonRollableReason. This alone is not a defective table.
reclvse.class.vessel.specialty,reclvse,Vessel — Source of Leakage,26,26,d6,6,oracle:reclvse.class.vessel.specialty,"[""reclvse.class.vessel.specialty""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.class.vessel.specialty,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-class-vessel"", ""reclvse-reclvse-class-vessel-specialty""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.class.vessel.starting,reclvse,Vessel — Starting Ritual,26,26,d6,6,oracle:reclvse.class.vessel.starting,"[""reclvse.class.vessel.starting""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.class.vessel.starting,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-class-vessel"", ""reclvse-reclvse-class-vessel-starting""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.class.vessel.powers,reclvse,Vessel — Archetype Skills,26,26,d6,6,oracle:reclvse.class.vessel.powers,"[""reclvse.class.vessel.powers""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.class.vessel.powers,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-class-vessel"", ""reclvse-reclvse-class-vessel-powers""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.class.beast.specialty,reclvse,Beast — Aspect of the Land,28,28,d6,6,oracle:reclvse.class.beast.specialty,"[""reclvse.class.beast.specialty""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.class.beast.specialty,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-class-beast"", ""reclvse-reclvse-class-beast-specialty""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.class.beast.starting,reclvse,Beast — Starting Lore,28,28,d6,6,oracle:reclvse.class.beast.starting,"[""reclvse.class.beast.starting""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.class.beast.starting,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-class-beast"", ""reclvse-reclvse-class-beast-starting""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.class.beast.powers,reclvse,Beast — Archetype Skills,28,28,d6,6,oracle:reclvse.class.beast.powers,"[""reclvse.class.beast.powers""]",False,True,False,False,single table,True,True,True,False,False,1,oracle:reclvse.class.beast.powers,1,VERIFIED,One of three separate printed class charts. Selects this class option only; character creation statistics and other chart rolls are separate. The printed chart title is Archetype Skills; the retained inventory ID suffix powers is only a stable identifier. The source says “Choose one or roll” and gives six entries; d6 follows the 1–6 index. No explicit D6 token is printed on this particular chart. 자동 굴림은 제공하지 않고 원문 선택지로 보존합니다.,0,[],0,[],0,False,"[""reclvse-class-beast"", ""reclvse-reclvse-class-beast-powers""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit. Automatic roll is deliberately blocked; see nonRollableReason. This alone is not a defective table.
reclvse.class.fanatic.specialty,reclvse,Fanatic — Prayer of the Day,30,30,d6,6,oracle:reclvse.class.fanatic.specialty,"[""reclvse.class.fanatic.specialty""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.class.fanatic.specialty,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-class-fanatic"", ""reclvse-reclvse-class-fanatic-specialty""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.class.fanatic.starting,reclvse,Fanatic — Starting Doctrine,30,30,d6,6,oracle:reclvse.class.fanatic.starting,"[""reclvse.class.fanatic.starting""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.class.fanatic.starting,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-class-fanatic"", ""reclvse-reclvse-class-fanatic-starting""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.class.fanatic.powers,reclvse,Fanatic — Archetype Skills,30,30,d6,6,oracle:reclvse.class.fanatic.powers,"[""reclvse.class.fanatic.powers""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.class.fanatic.powers,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-class-fanatic"", ""reclvse-reclvse-class-fanatic-powers""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
heretic.vicar.bloodEagle,heretic,Blood Eagle — Attack / Capture,14,12,d6,2,oracle:heretic.vicar.bloodEagle,"[""heretic.vicar.bloodEagle""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:heretic.vicar.bloodEagle,1,VERIFIED,,0,[],0,[],0,False,"[""heretic:table-vicar-bloodEagle""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
heretic.songbird.instruments,heretic,Sacrilegious Songbird — Accursed Instruments,12,10,선택 주사위 미기재,6,oracle:heretic.songbird.instruments,"[""heretic.songbird.instruments""]",False,True,False,False,single table,True,True,True,False,False,1,oracle:heretic.songbird.instruments,1,VERIFIED,Source says you were gifted one (1) of the following; no selection die is stated. Six numbered choices are not enough to claim a printed d6 rule.,0,[],0,[],0,False,"[""heretic:class-sacrilegious-songbird"", ""heretic:table-songbird-instruments""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit. Automatic roll is deliberately blocked; see nonRollableReason. This alone is not a defective table.
heretic.vicar.blessings,heretic,Shedding Vicar — Blessings,14,12,선택 주사위 미기재,6,oracle:heretic.vicar.blessings,"[""heretic.vicar.blessings""]",False,True,False,False,single table,True,True,True,False,False,1,oracle:heretic.vicar.blessings,1,VERIFIED,"Source says begin with one of the following blessings, without a selection die. Six numbered choices are legible but not an explicitly random table.",0,[],0,[],0,False,"[""heretic:class-shedding-vicar"", ""heretic:table-vicar-blessings""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit. Automatic roll is deliberately blocked; see nonRollableReason. This alone is not a defective table.
heretic.songbird.spinalHusk,heretic,Spinal Husk — Drum Effect,12,10,2d6,3,oracle:heretic.songbird.spinalHusk,"[""heretic.songbird.spinalHusk""]",False,True,False,False,single table,True,True,True,False,False,1,oracle:heretic.songbird.spinalHusk,1,VERIFIED,"The original has overlapping thresholds 6+,11,12 and no printed outcome for2–5. It does not say whether11/12 replace or add to6+. Cannot convert to mutually exclusive full dice coverage without making a rules interpretation.",0,[],1,"[""printedRange""]",0,False,"[""heretic:table-songbird-spinalHusk""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit. Automatic roll is deliberately blocked; see nonRollableReason. This alone is not a defective table.
aitc.city-crawl-failure,aitc,City Crawl — Failure,7,5,d4,3,oracle:aitc.city-crawl-failure,"[""aitc.city-crawl-failure""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:aitc.city-crawl-failure,1,VERIFIED,,0,[],0,[],0,True,"[""aitc-aitc-city-crawl-failure""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
aitc.directions-reaction,aitc,Get Directions — Weak Hit Reaction,7,5,2d6,4,oracle:aitc.directions-reaction,"[""aitc.directions-reaction""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:aitc.directions-reaction,1,VERIFIED,,0,[],0,[],0,True,"[""aitc-aitc-directions-reaction""]",Bonus and destination dice are in entry.text; no missing effect merely because metadata keys do not render.
aitc.pray-strong,aitc,Pray — Strong Hit,7,5,d4,4,oracle:aitc.pray-strong,"[""aitc.pray-strong""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:aitc.pray-strong,1,VERIFIED,,0,[],0,[],0,True,"[""aitc-aitc-pray-strong""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
aitc.pray-failure,aitc,Pray — Failure,7,5,d6,3,oracle:aitc.pray-failure,"[""aitc.pray-failure""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:aitc.pray-failure,1,VERIFIED,,0,[],0,[],0,False,"[""aitc-aitc-pray-failure""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
aitc.stash-weak,aitc,Stash Item — Weak Hit,8,6,d6,3,oracle:aitc.stash-weak,"[""aitc.stash-weak""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:aitc.stash-weak,1,VERIFIED,,0,[],0,[],0,True,"[""aitc-aitc-stash-weak""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
aitc.animals,aitc,Animals,8,6,d8,8,oracle:aitc.animals,"[""aitc.animals""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:aitc.animals,1,VERIFIED,,0,[],0,[],0,True,"[""aitc-aitc-animals"", ""aitc-lookup-spider-owl""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
